track name,artists names,artists ids,track popularity,artist ids,track id,release date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,duration_ms,time_signature,follow,pop,num artist,genre
R U That (feat. 21 Savage),"['Shenseea', '21 Savage']","['1OFOShsIbhy1l5x73yuVyB', '1URnnhqYAYcrqrcwql10ft']",60,"['1OFOShsIbhy1l5x73yuVyB', '1URnnhqYAYcrqrcwql10ft']",4G9ASa9c5scdal2puHntMR,2022-02-15,0.881,0.601,10,-6.726,0,0.0432,0.0265,0,0.214,0.375,102.021,audio_features,4G9ASa9c5scdal2puHntMR,162071,4,11172857,155,2,hiphop
About Me,['KenTheMan'],['6o4O5GX5kOWAGXtZUedxo3'],58,['6o4O5GX5kOWAGXtZUedxo3'],47wtu7foA0yMcbsfX8FPmQ,2021-10-15,0.854,0.551,7,-6.61,1,0.419,0.363,0,0.743,0.634,72.477,audio_features,47wtu7foA0yMcbsfX8FPmQ,175500,4,47761,55,1,hiphop
Fuck It Up,['Bali Baby'],['5hPcCMWgf6Qu9vUQVySwcY'],54,['5hPcCMWgf6Qu9vUQVySwcY'],7FERnkDYqD9D9DJdNjQlnf,2022-02-02,0.761,0.246,0,-11.676,1,0.245,0.132,0,0.08,0.226,130.012,audio_features,7FERnkDYqD9D9DJdNjQlnf,132989,4,197218,56,1,hiphop
Warning,['Megan Thee Stallion'],['181bsRPaVXVlUKXrxwZfHK'],65,['181bsRPaVXVlUKXrxwZfHK'],7F3ugiaOXAjICskrb2yJbo,2021-10-29,0.83,0.441,1,-5.564,1,0.425,0.00248,0,0.383,0.366,186.072,audio_features,7F3ugiaOXAjICskrb2yJbo,154839,4,6036030,86,1,hiphop
Pressure,['Ari Lennox'],['1vaQ6v3pOFxAIrFoPrAcom'],73,['1vaQ6v3pOFxAIrFoPrAcom'],6ElfCM1XppU0YWkkFYh4s2,2021-09-10,0.85,0.658,0,-5.558,1,0.221,0.139,0,0.063,0.832,144.445,audio_features,6ElfCM1XppU0YWkkFYh4s2,193279,4,511759,71,1,hiphop
BIG,['Kendra Jae'],['1KcnqRVBBJ2FUZMQUn3k5P'],58,['1KcnqRVBBJ2FUZMQUn3k5P'],0wRpsc7jtLA8V0COFkwtYG,2021-10-22,0.884,0.459,0,-6.074,0,0.579,0.168,0,0.109,0.766,75.026,audio_features,0wRpsc7jtLA8V0COFkwtYG,160197,4,3898,46,1,hiphop
Cpr,['cupcakKe'],['76SlrtEaq2oViRXulxjfuM'],81,['76SlrtEaq2oViRXulxjfuM'],35mBYyB61qTcGGj7MXIRM1,2017-03-31,0.814,0.754,7,-7.571,1,0.113,0.0347,0.00105,0.115,0.534,103.028,audio_features,35mBYyB61qTcGGj7MXIRM1,208464,4,644239,70,1,hiphop
Lick (with Megan Thee Stallion),"['Shenseea', 'Megan Thee Stallion']","['1OFOShsIbhy1l5x73yuVyB', '181bsRPaVXVlUKXrxwZfHK']",72,"['1OFOShsIbhy1l5x73yuVyB', '181bsRPaVXVlUKXrxwZfHK']",5Q6pQ8G99rjTeCgHTMev7X,2022-01-21,0.643,0.481,4,-7.078,1,0.551,0.121,0,0.073,0.597,85.323,audio_features,5Q6pQ8G99rjTeCgHTMev7X,166875,5,6393860,152,2,hiphop
Soufside,['Latto'],['3MdXrJWsbVzdn6fe5JYkSQ'],60,['3MdXrJWsbVzdn6fe5JYkSQ'],06cK6iwM27beDMNd9wNc7e,2021-11-05,0.751,0.559,10,-7.147,0,0.314,0.0281,0,0.0969,0.651,155.947,audio_features,06cK6iwM27beDMNd9wNc7e,110769,4,712594,72,1,hiphop
Oh Shhh,['DreamDoll'],['1nsdnHv49z0H5oPj3sJ3to'],61,['1nsdnHv49z0H5oPj3sJ3to'],4VEi6uIfVoOOFl1ZBrbKuk,2021-12-17,0.901,0.792,1,-5.895,1,0.245,0.0346,1.36e-06,0.229,0.65,97.0,audio_features,4VEi6uIfVoOOFl1ZBrbKuk,93096,4,323018,55,1,hiphop
Apple Jacks,['Pap Chanel'],['1ziRj7e5Tm72Qf2ag6jHed'],56,['1ziRj7e5Tm72Qf2ag6jHed'],3u3zxeCkxTwNnxOMGnxQ8K,2021-11-19,0.553,0.704,11,-8.147,1,0.352,0.000289,0,0.0971,0.316,98.665,audio_features,3u3zxeCkxTwNnxOMGnxQ8K,146497,4,12217,50,1,hiphop
BIG DEAL (feat. Sevyn Streeter),"['BIA', 'Sevyn Streeter']","['6veh5zbFpm31XsPdjBgPER', '6If57j6e3TXXk0HiLcIZca']",58,"['6veh5zbFpm31XsPdjBgPER', '6If57j6e3TXXk0HiLcIZca']",1bt7CW9eLvrgYqMuBFqHOf,2021-10-22,0.879,0.558,5,-8.756,0,0.26,0.0398,0,0.113,0.563,100.92,audio_features,1bt7CW9eLvrgYqMuBFqHOf,153618,4,1398992,137,2,hiphop
Icy Chain,['Saweetie'],['6cK3NBO6uP7hh0oyuVELFl'],61,['6cK3NBO6uP7hh0oyuVELFl'],5MkPZ9VprDSFTljruLxDEd,2021-11-19,0.882,0.751,11,-4.823,0,0.317,0.0572,3.71e-05,0.077,0.736,150.059,audio_features,5MkPZ9VprDSFTljruLxDEd,110791,4,1500349,81,1,hiphop
Could Never (Remix) [feat. Moneybagg Yo],"['Jucee Froot', 'Moneybagg Yo']","['7BtDOCA9U1krM87JITg6bF', '3tJoFztHeIJkJWMrx0td2f']",56,"['7BtDOCA9U1krM87JITg6bF', '3tJoFztHeIJkJWMrx0td2f']",7nlH50E3IXShJtgb4gl3nz,2021-10-29,0.886,0.627,11,-7.008,1,0.261,0.0218,0,0.0941,0.508,124.95,audio_features,7nlH50E3IXShJtgb4gl3nz,208358,4,2751879,131,2,hiphop
Money (feat. Flo Milli),"['Rico Nasty', 'Flo Milli']","['2OaHYHb2XcFPvqL3VsyPzU', '08PvCOlef4xdOr20jFSTPd']",65,"['2OaHYHb2XcFPvqL3VsyPzU', '08PvCOlef4xdOr20jFSTPd']",2xo2fUrwrdOruV2zdNtWoP,2021-11-18,0.808,0.768,8,-4.813,0,0.0499,0.000605,0,0.372,0.554,124.011,audio_features,2xo2fUrwrdOruV2zdNtWoP,150653,4,1295820,140,2,hiphop
SMA,['Kayla Nicole'],['0jL5A3JBu46MsYrr5JMPuT'],53,['0jL5A3JBu46MsYrr5JMPuT'],40gDaWBsieyvULRBTYECY4,2021-11-19,0.933,0.722,2,-4.94,1,0.231,0.0053,0.000424,0.104,0.444,100.002,audio_features,40gDaWBsieyvULRBTYECY4,138847,4,61169,62,1,hiphop
Pedi,['Baby Tate'],['3IJ21966TwNZI24MwZHMu4'],61,['3IJ21966TwNZI24MwZHMu4'],718LR2LTJEjk61pTBn2cOo,2021-10-29,0.91,0.807,0,-5.687,1,0.0511,0.0096,0.687,0.331,0.856,138.037,audio_features,718LR2LTJEjk61pTBn2cOo,125273,4,159330,71,1,hiphop
Self Made,['Tay Money'],['6R6EfP43F8ZuMcilsE4zs7'],55,['6R6EfP43F8ZuMcilsE4zs7'],6I0vBiTtWTVJ0P6tH2y7Qo,2021-12-24,0.843,0.487,1,-8.701,1,0.299,0.000207,0,0.116,0.6,159.963,audio_features,6I0vBiTtWTVJ0P6tH2y7Qo,168987,4,114750,60,1,hiphop
Designer,['Erica Banks'],['2SXhbucehn00OBVKhzxDyM'],53,['2SXhbucehn00OBVKhzxDyM'],4F0flTfcEU2ZcStYhJsaRy,2021-11-12,0.862,0.717,9,-7.158,1,0.46,0.166,0,0.197,0.775,77.62,audio_features,4F0flTfcEU2ZcStYhJsaRy,137806,4,59536,61,1,hiphop
Anxiety,['Coi Leray'],['6AMd49uBDJfhf30Ak2QR5s'],64,['6AMd49uBDJfhf30Ak2QR5s'],7ewmy2XLAnCAwUsYw4MiUl,2022-01-28,0.61,0.601,0,-6.939,0,0.281,0.024,3.59e-06,0.121,0.451,159.764,audio_features,7ewmy2XLAnCAwUsYw4MiUl,186133,4,310235,69,1,hiphop
Moncler Coat,['Sally Sossa'],['58q28H7IgX06YXkPvUtGgR'],54,['58q28H7IgX06YXkPvUtGgR'],6nDIfZcCj06dGLY1sckgaZ,2021-12-15,0.615,0.653,8,-7.852,0,0.182,0.211,0,0.0986,0.355,81.002,audio_features,6nDIfZcCj06dGLY1sckgaZ,107555,4,10236,54,1,hiphop
Rap Freaks,['Yung Miami'],['5lbW0rNhFyCiSlClBMYbki'],56,['5lbW0rNhFyCiSlClBMYbki'],1hiouKTKyZ7CcKWAoofkkg,2021-10-29,0.446,0.812,4,-4.688,0,0.448,0.0981,0,0.106,0.182,82.381,audio_features,1hiouKTKyZ7CcKWAoofkkg,104064,4,12540,49,1,hiphop
Meagan Good,['Tierra Whack'],['4lPl9gqgox3JDiaJ1yklKh'],57,['4lPl9gqgox3JDiaJ1yklKh'],59LmAQrsS5O64n90EaTQUf,2021-12-02,0.751,0.406,7,-6.986,1,0.337,0.123,0,0.305,0.491,86.997,audio_features,59LmAQrsS5O64n90EaTQUf,178266,4,395320,65,1,hiphop
Don't Talk,['Cuban Doll'],['32DuKytBMZn90iqyh2HEdc'],7,['32DuKytBMZn90iqyh2HEdc'],02vPJzKJS04HU2cIvvRlN1,2022-01-14,0.977,0.788,9,-9.215,1,0.234,0.0119,0,0.0806,0.862,128.079,audio_features,02vPJzKJS04HU2cIvvRlN1,135381,4,442771,46,1,hiphop
Hey Stranger,['Melii'],['4udfTw7V8jI4AHi7PEfJfj'],53,['4udfTw7V8jI4AHi7PEfJfj'],6KNXTW9dcRUbRH9D7uUZZW,2021-12-17,0.627,0.663,1,-7.354,0,0.332,0.134,0,0.0646,0.543,164.605,audio_features,6KNXTW9dcRUbRH9D7uUZZW,102531,4,171107,55,1,hiphop
Ice Baby,['Flo Milli'],['08PvCOlef4xdOr20jFSTPd'],57,['08PvCOlef4xdOr20jFSTPd'],54c4fajLogCgJkKiKztEa2,2021-10-29,0.958,0.536,1,-6.163,1,0.131,0.0486,4.22e-06,0.149,0.238,129.963,audio_features,54c4fajLogCgJkKiKztEa2,169680,4,425219,69,1,hiphop
Keep Going,['Bella Blaq'],['5fVqCTmEK6KwE54TdziL3R'],54,['5fVqCTmEK6KwE54TdziL3R'],5WFS94mQU8LHIlejXYpKP2,2022-02-01,0.827,0.582,11,-6.727,1,0.38,0.0636,4.09e-05,0.11,0.682,176.05,audio_features,5WFS94mQU8LHIlejXYpKP2,128000,4,895,38,1,hiphop
Pop Sh*t Queen,['LightSkinKeisha'],['6LIcR4928YAJqYcYD1P2mM'],54,['6LIcR4928YAJqYcYD1P2mM'],68EFrsoC3TbilZBQe7XRHP,2022-02-03,0.864,0.792,10,-4.814,0,0.0855,0.394,0,0.0618,0.381,132.018,audio_features,68EFrsoC3TbilZBQe7XRHP,147801,4,109939,50,1,hiphop
Rackz got më (feat. Gunna),"['Yeat', 'Gunna']","['3qiHUAX7zY4Qnjx8TNUzVx', '2hlmm7s2ICUX0LVIhVFlZQ']",70,"['3qiHUAX7zY4Qnjx8TNUzVx', '2hlmm7s2ICUX0LVIhVFlZQ']",0Pq8CSHDXInMK8atOkWSAv,2022-02-18,0.788,0.603,5,-6.959,0,0.1,0.00439,0.000232,0.144,0.216,142.943,audio_features,0Pq8CSHDXInMK8atOkWSAv,181440,4,4312989,175,2,hiphop
HOME,['Mike Dimes'],['6rIaHuCIUu32uj2CjlEBN3'],68,['6rIaHuCIUu32uj2CjlEBN3'],2WnPietHTd9hrIPbZnpoHL,2022-02-15,0.895,0.468,0,-5.777,0,0.378,0.342,0,0.213,0.428,118.019,audio_features,2WnPietHTd9hrIPbZnpoHL,174915,4,65082,67,1,hiphop
Outsidë (feat. Young Thug),"['Yeat', 'Young Thug']","['3qiHUAX7zY4Qnjx8TNUzVx', '50co4Is1HCEo8bhOyUWKpn']",70,"['3qiHUAX7zY4Qnjx8TNUzVx', '50co4Is1HCEo8bhOyUWKpn']",6OSjW5fVkuBeBdJ7mAzDyE,2022-02-18,0.744,0.445,11,-6.899,1,0.0679,0.00251,0.000661,0.117,0.374,74.946,audio_features,6OSjW5fVkuBeBdJ7mAzDyE,230533,4,7312612,174,2,hiphop
Soul Bleed,['Mooski'],['4NqH3V7GS0Igs1VyGMXEi8'],49,['4NqH3V7GS0Igs1VyGMXEi8'],4jHz6x0LTLdRsAnWWlVx5w,2022-02-18,0.767,0.637,6,-5.944,1,0.329,0.607,0,0.309,0.556,122.583,audio_features,4jHz6x0LTLdRsAnWWlVx5w,171196,5,37082,55,1,hiphop
everything new (feat. Gunna),"['Yung Kayo', 'Gunna']","['7J0hrNYCO5DgAx0XaRJqkh', '2hlmm7s2ICUX0LVIhVFlZQ']",59,"['7J0hrNYCO5DgAx0XaRJqkh', '2hlmm7s2ICUX0LVIhVFlZQ']",0UTgiWqnHq17CEUW0QokQ2,2022-02-04,0.753,0.576,8,-6.92,1,0.0376,0.0336,0,0.114,0.312,146.051,audio_features,0UTgiWqnHq17CEUW0QokQ2,157770,4,4005422,151,2,hiphop
Playboy,['Jx.Zero'],['3mMSaohBdsQgDKFmsJ5n2d'],68,['3mMSaohBdsQgDKFmsJ5n2d'],45GDh5cZcRVOAyQqZWxiUt,2021-12-17,0.819,0.563,1,-8.621,0,0.706,0.0126,0,0.21,0.599,158.017,audio_features,45GDh5cZcRVOAyQqZWxiUt,152451,4,11008,64,1,hiphop
Said It’s Lit,['22Gz'],['4JhbRL6zaItAyzqx4gHTqz'],65,['4JhbRL6zaItAyzqx4gHTqz'],4sw5u1NAL7Wd1WaPBEHOFj,2022-02-02,0.854,0.697,9,-4.341,1,0.376,0.0914,0,0.0455,0.309,140.024,audio_features,4sw5u1NAL7Wd1WaPBEHOFj,150912,4,301430,67,1,hiphop
4's Up,['Fredo Bang'],['4yTmEo2clwWq2jwelvqgVv'],55,['4yTmEo2clwWq2jwelvqgVv'],2f5hNzC7H56KsR1GAdG5cR,2022-02-18,0.819,0.772,10,-4.961,0,0.3,0.00659,0,0.258,0.583,162.993,audio_features,2f5hNzC7H56KsR1GAdG5cR,132515,4,530328,65,1,hiphop
Perfect Form Skub,['Sada Baby'],['2JSwnwAT1BupAQkhqcRCUw'],49,['2JSwnwAT1BupAQkhqcRCUw'],4zZZkZ92eUCkmeVwzxMnnJ,2022-02-11,0.593,0.682,2,-8.376,1,0.471,0.13,0,0.374,0.633,119.969,audio_features,4zZZkZ92eUCkmeVwzxMnnJ,188392,5,370688,65,1,hiphop
Super Urus,['LUCKI'],['5tQMB0cuNXdCtzovGt55uD'],57,['5tQMB0cuNXdCtzovGt55uD'],4d1MKNhs76Fsrnjz9u16zb,2022-02-18,0.803,0.624,4,-7.97,0,0.0908,0.00206,0.000239,0.363,0.669,134.997,audio_features,4d1MKNhs76Fsrnjz9u16zb,142280,4,166388,68,1,hiphop
Rock Wit Proph,['Prophet the Artist'],['0vXtpskNA5slWYQBsjlaJU'],57,['0vXtpskNA5slWYQBsjlaJU'],6c6WMifL0O4QXMTQOhbB9M,2021-12-27,0.798,0.651,6,-7.032,1,0.323,0.148,0,0.873,0.61,140.015,audio_features,6c6WMifL0O4QXMTQOhbB9M,165486,4,6312,46,1,hiphop
Maytag (Tax Free),['Ben Reilly'],['4lrP5UPxljRj14uzlXgZgv'],76,['4lrP5UPxljRj14uzlXgZgv'],0jdcdrTpIzIZGBqBvkgEaC,2021-06-16,0.465,0.67,1,-6.57,1,0.297,0.0181,0,0.519,0.553,83.772,audio_features,0jdcdrTpIzIZGBqBvkgEaC,165550,4,32444,61,1,hiphop
Bottom Of The Trap (feat. Icewear Vezzo & EST Gee),"['Hardo', 'Icewear Vezzo', 'EST Gee']","['3ohrdimoWGwbjGMOnTDoUJ', '1ZbmerOthZbxz5eR3c9Mn1', '4FlG0V0jhLO4qGpayFOphj']",55,"['3ohrdimoWGwbjGMOnTDoUJ', '1ZbmerOthZbxz5eR3c9Mn1', '4FlG0V0jhLO4qGpayFOphj']",0Btz9n7eympYOWBp6ICg1P,2022-02-04,0.892,0.464,1,-6.496,1,0.295,0.017,0,0.109,0.241,140.057,audio_features,0Btz9n7eympYOWBp6ICg1P,179705,4,254554,181,3,hiphop
Time Gon Tell,['YSN Fab'],['4e7DLHD3L0VvT1ubv5oq0w'],45,['4e7DLHD3L0VvT1ubv5oq0w'],3rrUVKV2c7KXlTd0fcvLug,2022-02-18,0.688,0.521,10,-7.095,0,0.709,0.495,0,0.0949,0.567,129.951,audio_features,3rrUVKV2c7KXlTd0fcvLug,221543,4,27476,54,1,hiphop
Scrimmage (feat. Lil 2z & LilCJ Kasino),"['Quin Nfn', 'Lil 2z', 'LilCJ Kasino']","['3M1quhETLChtt9NHKVaajX', '3XQ81u1a60R7egDWLKzV88', '4pORMflJEUW1OYfNgiMLH5']",46,"['3M1quhETLChtt9NHKVaajX', '3XQ81u1a60R7egDWLKzV88', '4pORMflJEUW1OYfNgiMLH5']",3vRqYFznGB3ZpiocgTou1H,2022-02-18,0.643,0.546,10,-12.127,0,0.414,0.106,0,0.066,0.817,158.945,audio_features,3vRqYFznGB3ZpiocgTou1H,265846,4,530949,164,3,hiphop
You Again,['Joey Melrose'],['6b29OPfOOGNOsUOFLfxRrc'],48,['6b29OPfOOGNOsUOFLfxRrc'],5Kfn8EXu3UyzUuLk6PK4Og,2022-01-28,0.656,0.677,6,-6.698,1,0.0881,0.067,0,0.0888,0.465,74.002,audio_features,5Kfn8EXu3UyzUuLk6PK4Og,130116,4,1748,41,1,hiphop
Girls Love Rod Wave,['Scorey'],['0X3nsc84A9qlFilmlWNwQb'],60,['0X3nsc84A9qlFilmlWNwQb'],1scYWeRVHLNoKVT8DXKsOC,2022-02-18,0.616,0.653,5,-6.699,0,0.307,0.487,0,0.119,0.561,84.882,audio_features,1scYWeRVHLNoKVT8DXKsOC,130965,4,155160,66,1,hiphop
Don't Change,['B-Lovee'],['7hf5PZjVOqTQ2id3PF7I5Y'],60,['7hf5PZjVOqTQ2id3PF7I5Y'],4JNI9h3odVrUIqDhVocdVj,2022-02-04,0.434,0.931,2,-5.729,1,0.388,0.0663,0,0.122,0.664,70.959,audio_features,4JNI9h3odVrUIqDhVocdVj,134811,4,53161,64,1,hiphop
Valenslime,['YNW BSlime'],['2KCRLxlHd2OgZG6YAOAcSu'],44,['2KCRLxlHd2OgZG6YAOAcSu'],1h5a9ekSjzv0pu2bPGIEy1,2022-02-18,0.764,0.725,11,-8.609,1,0.208,0.0123,1.93e-05,0.109,0.17,76.042,audio_features,1h5a9ekSjzv0pu2bPGIEy1,123158,4,273284,54,1,hiphop
Sada Wada,['Sada Baby'],['2JSwnwAT1BupAQkhqcRCUw'],42,['2JSwnwAT1BupAQkhqcRCUw'],7t59WfmVfcHh89Waibe6zN,2022-02-18,0.686,0.601,10,-8.853,0,0.0552,0.0223,0,0.113,0.214,95.044,audio_features,7t59WfmVfcHh89Waibe6zN,185120,4,370688,65,1,hiphop
Nobody (feat. Dreezy),"['Kenny Muney', 'Dreezy']","['5noIMRg61zRD7KhynZLmFX', '7gWumE1wMALHXANLSIt054']",50,"['5noIMRg61zRD7KhynZLmFX', '7gWumE1wMALHXANLSIt054']",64vzqTSgl7xs1U5zi2dPHK,2022-02-11,0.935,0.721,7,-4.876,1,0.0526,0.348,0,0.0684,0.843,117.987,audio_features,64vzqTSgl7xs1U5zi2dPHK,195173,4,666203,111,2,hiphop
Evil,['Stunna Gambino'],['15ZjD8Gus20Miqw3fdOaXX'],59,['15ZjD8Gus20Miqw3fdOaXX'],5zG5U3PGRdzzGcpUKP3W1J,2022-02-03,0.565,0.638,5,-8.782,0,0.511,0.447,0,0.111,0.243,115.966,audio_features,5zG5U3PGRdzzGcpUKP3W1J,139305,5,50248,65,1,hiphop
Falling Off (feat. Rico Nasty),"['Duke Deuce', 'Rico Nasty']","['24zj84GShUIcBQYq6VpOYW', '2OaHYHb2XcFPvqL3VsyPzU']",56,"['24zj84GShUIcBQYq6VpOYW', '2OaHYHb2XcFPvqL3VsyPzU']",5UVmvehbEDP74A8i6VP381,2022-02-11,0.754,0.858,2,-2.45,1,0.0755,0.0187,0,0.396,0.113,123.962,audio_features,5UVmvehbEDP74A8i6VP381,264273,4,962534,130,2,hiphop
God Forbid,"['SkyLar Blatt', 'Icewear Vezzo']","['5B0hUg80AXXuTKryq9mFs1', '6BQwKKrDkrEwvTKtTRSsSc']",46,"['5B0hUg80AXXuTKryq9mFs1', '6BQwKKrDkrEwvTKtTRSsSc']",4YphKexoCrhNOfMlY4lJX2,2022-01-07,0.814,0.499,11,-11.45,1,0.308,0.00294,0,0.109,0.371,155.096,audio_features,4YphKexoCrhNOfMlY4lJX2,186888,4,520,64,2,hiphop
Neck Up (feat. Bairi & Dende),"[""Deante' Hitchcock"", 'Bairi', 'Dende']","['5REHfa3YDopGOzrxwTsPvH', '2zCT4CABRrHliK2UmzjIUP', '0xq4TZno4XwBzkbLnBAhlF']",45,"['5REHfa3YDopGOzrxwTsPvH', '2zCT4CABRrHliK2UmzjIUP', '0xq4TZno4XwBzkbLnBAhlF']",4RDBqutpLfd5wgkTCVc0Pd,2022-02-14,0.436,0.588,5,-8.288,0,0.184,0.0461,2.55e-06,0.108,0.284,199.911,audio_features,4RDBqutpLfd5wgkTCVc0Pd,305960,4,77942,126,3,hiphop
iPic,['Yung Kayo'],['7J0hrNYCO5DgAx0XaRJqkh'],52,['7J0hrNYCO5DgAx0XaRJqkh'],5RftcLbYC4bC5QkOGF4e0s,2022-02-04,0.622,0.666,8,-6.243,1,0.0382,0.014,0,0.11,0.163,75.232,audio_features,5RftcLbYC4bC5QkOGF4e0s,116369,4,15439,59,1,hiphop
Turban,['Yeat'],['3qiHUAX7zY4Qnjx8TNUzVx'],80,['3qiHUAX7zY4Qnjx8TNUzVx'],4aMxs74PXoQg2SLgjypcvb,2021-09-10,0.669,0.682,1,-7.974,1,0.293,0.00165,0.0116,0.339,0.345,148.153,audio_features,4aMxs74PXoQg2SLgjypcvb,155742,4,323006,83,1,hiphop
Tunnel Vision,['Babyface Ray'],['3zZ88AwlTwfCJkowsFCvLA'],56,['3zZ88AwlTwfCJkowsFCvLA'],7BnOGfGxLShT14GzIrW32D,2022-01-28,0.489,0.627,2,-5.868,1,0.268,0.042,0,0.122,0.257,165.956,audio_features,7BnOGfGxLShT14GzIrW32D,150388,4,89438,68,1,hiphop
Hollywood Hills,['TOB Duke'],['0swrkotfXHdeJNfkELoFkS'],39,['0swrkotfXHdeJNfkELoFkS'],1UpELy8EIVtIJnvg5rmd5x,2022-02-16,0.806,0.448,11,-13.382,0,0.526,0.0315,0,0.315,0.236,115.426,audio_features,1UpELy8EIVtIJnvg5rmd5x,134570,4,12610,49,1,hiphop
Protest,['BIG30'],['4nZmMrwH6LxHnCzQv4IFUE'],62,['4nZmMrwH6LxHnCzQv4IFUE'],7xmvra75oRloZw9fHMhtBe,2022-02-01,0.781,0.793,11,-4.988,0,0.288,0.00361,0,0.234,0.598,134.911,audio_features,7xmvra75oRloZw9fHMhtBe,128413,4,221868,69,1,hiphop
Bet It Back,['Nana'],['40mGQmqwScWdeqW08ff7vu'],47,['40mGQmqwScWdeqW08ff7vu'],4LUCzWbzWRwzNC59XhrjZy,2022-02-08,0.736,0.638,10,-7.069,1,0.407,0.0995,0,0.0973,0.332,94.676,audio_features,4LUCzWbzWRwzNC59XhrjZy,152149,4,15007,44,1,hiphop
Bentley Bentayga!,['Autumn!'],['5delTPpDAtBDsjk60f5xnt'],61,['5delTPpDAtBDsjk60f5xnt'],34eGc2hu8Ye6AuRJWvq0ES,2022-02-11,0.805,0.579,0,-9.492,1,0.592,0.0343,0,0.0833,0.597,74.418,audio_features,34eGc2hu8Ye6AuRJWvq0ES,115927,4,144098,67,1,hiphop
Outrageous,['Kwe the Artist'],['1QduOP354RYyRRGRuvYPD2'],51,['1QduOP354RYyRRGRuvYPD2'],4it49qob9Ey8yra3WFzdN3,2022-02-11,0.804,0.728,1,-3.181,0,0.0676,0.022,0,0.361,0.408,120.023,audio_features,4it49qob9Ey8yra3WFzdN3,174840,4,8339,51,1,hiphop
WISS,['Mike Dimes'],['6rIaHuCIUu32uj2CjlEBN3'],65,['6rIaHuCIUu32uj2CjlEBN3'],2GDdasGKNUvjF0qZwzNrPv,2021-10-15,0.695,0.75,2,-5.96,1,0.149,0.0234,0,0.103,0.26,115.045,audio_features,2GDdasGKNUvjF0qZwzNrPv,159130,4,65082,67,1,hiphop
Time Away,['YSN Fab'],['4e7DLHD3L0VvT1ubv5oq0w'],56,['4e7DLHD3L0VvT1ubv5oq0w'],7mJFpjuA85IyMmsHflTwX3,2022-01-21,0.854,0.475,6,-6.793,0,0.268,0.411,0,0.0835,0.572,141.035,audio_features,7mJFpjuA85IyMmsHflTwX3,197449,4,27476,54,1,hiphop
No Option,['Flipp Dinero'],['2HUwZ0kumzCSlhFcjFZfpp'],65,['2HUwZ0kumzCSlhFcjFZfpp'],2LNiTlYDSFntPkU3qvUc6Y,2021-11-16,0.819,0.569,1,-8.91,1,0.129,0.119,0,0.0659,0.799,112.976,audio_features,2LNiTlYDSFntPkU3qvUc6Y,229414,4,1027211,66,1,hiphop
One In A Million,['MoneyMarr'],['7Hol8IRGqnkUgWM21PHDhN'],43,['7Hol8IRGqnkUgWM21PHDhN'],2UdWZt2fxKf0UCakVzGYpG,2022-02-11,0.733,0.783,2,-5.477,0,0.18,0.131,0,0.105,0.38,129.927,audio_features,2UdWZt2fxKf0UCakVzGYpG,206813,4,23760,42,1,hiphop
Don't Get Hit,"['VV$ KEN', 'SpotemGottem']","['2FelUywHDci70FpLOHGghU', '3Y2MLcrD3ZQXRXmtn4fZQx']",53,"['2FelUywHDci70FpLOHGghU', '3Y2MLcrD3ZQXRXmtn4fZQx']",1egaPOAa20HfQaaueGlmzK,2022-02-04,0.809,0.436,8,-10.008,1,0.531,0.00516,0,0.163,0.26,131.96,audio_features,1egaPOAa20HfQaaueGlmzK,203676,4,272590,112,2,hiphop
Flights,"['BandoPop', 'Lil Baby']","['3OMeFBBc6FX5Q55CxKVFjW', '5f7VJjfbwm532GiveGC0ZK']",70,"['3OMeFBBc6FX5Q55CxKVFjW', '5f7VJjfbwm532GiveGC0ZK']",4ZbK9nc9EOYDCPtGhOCYQc,2021-12-24,0.817,0.547,4,-7.92,0,0.138,0.103,0,0.113,0.304,130.111,audio_features,4ZbK9nc9EOYDCPtGhOCYQc,206838,4,9661514,148,2,hiphop
Glock 9 (with Lil Zay Osama),"['BigKayBeezy', 'Lil Zay Osama']","['4wpwsRGyik5kVa8fG37Q50', '7rkcFChEJ9tCLcVevtu0Nt']",50,"['4wpwsRGyik5kVa8fG37Q50', '7rkcFChEJ9tCLcVevtu0Nt']",0tRcyxggR2a32pC7Wl51Bd,2022-02-04,0.869,0.767,6,-6.394,0,0.407,0.201,0,0.0667,0.89,134.102,audio_features,0tRcyxggR2a32pC7Wl51Bd,204947,4,185024,113,2,hiphop
Know Better,['KillBunk'],['7FGjkq9WfrRmBFL64ST0p9'],65,['7FGjkq9WfrRmBFL64ST0p9'],2YCDVu4FofMFvSJt5Vggu2,2022-01-07,0.449,0.667,8,-7.44,1,0.0799,0.216,0,0.181,0.486,106.448,audio_features,2YCDVu4FofMFvSJt5Vggu2,199437,3,40231,67,1,hiphop
